Symbol,Name,CIK,Sector,Industry,MarketCapitalization,EBITDA,PERatio
AIZN,Assurant Inc,1267238,FINANCE,"INSURANCE CARRIERS, NEC",9377532000,None,None
AJG,Arthur J Gallagher & Co,354190,FINANCE,"INSURANCE AGENTS, BROKERS & SERVICE",39724364000,2309800000,37.24
AJRD,Aerojet Rocketdyne Holdings Inc,40888,MANUFACTURING,GUIDED MISSILES & SPACE VEHICLES & PARTS,4494614000,284000000,48.04
AJX,Great Ajax Corp,1614806,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,164598000,None,15.98
AJXA,Great Ajax Corp. 7.25 CV SR NT 24,1614806,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,None,None,16.66
AKA,AKA Brands Holding Corp,1865107,TRADE & SERVICES,RETAIL-CATALOG & MAIL-ORDER HOUSES,171325000,38483000,None
AKAM,Akamai Technologies Inc,1086222,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",13076246000,1175294000,27
AKAN,Akanda Corp,1888014,LIFE SCIENCES,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,4836700,-6524706,None
AKBA,Akebia Ther,1517022,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,76142000,-67984000,None
AKIC,Sports Ventures Acquisition Corp,1826574,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,297188000,None,77.73
AKLI,Akili Inc,1850266,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,90374000,-87697000,None
AKR,Acadia Realty Trust,899629,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,1414654000,138711000,41.5
AKRO,Akero Therapeutics Inc,1744659,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,2284382000,-122131000,None
AKTS,Akoustis Technologies Inc,1584754,MANUFACTURING,TELEPHONE & TELEGRAPH APPARATUS,141662000,-56707000,None
AKTX,Akari Therapeutics PLC,1541157,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,26707100,-18391610,None
AKU,Akumin Inc,1776197,LIFE SCIENCES,SERVICES-MEDICAL LABORATORIES,65399000,132847000,None
AKUS,Akouos Inc,1722271,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,491015000,-90286000,None
AKYA,Akoya Biosciences Inc,1711933,LIFE SCIENCES,LABORATORY ANALYTICAL INSTRUMENTS,385252000,-58317000,None
AL,Air Lease Corporation,1487712,TRADE & SERVICES,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC",4142925000,1872506000,None
AL,Air Lease Corporation,1487712,TRADE & SERVICES,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC",4142925000,1872506000,None
ALB,Albemarle Corp,915913,LIFE SCIENCES,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS",26589045000,2123138000,17.21
ALBO,Albireo Pharma Inc,1322505,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,397879000,-122812000,None
ALBT,Avalon GloboCare Corp.,1630212,TRADE & SERVICES,SERVICES-MANAGEMENT CONSULTING SERVICES,41563500,-7183161,None
ALC,Alcon AG,1167379,LIFE SCIENCES,OPHTHALMIC GOODS,33203395000,2158000000,58.91
ALCC,AltC Acquisition Corp,1849056,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,631826000,None,None
ALCO,Alico Inc,3545,LIFE SCIENCES,AGRICULTURAL PRODUCTION-CROPS,181092000,11961000,14.45
ALDX,Aldeyra The,1341235,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,363073000,-64134104,None
ALE,Allete Inc,66756,ENERGY & TRANSPORTATION,ELECTRIC & OTHER SERVICES COMBINED,3696089000,393000000,17.67
ALEC,Alector Inc,1653087,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",731081000,-132211000,14.73
ALEX,Alexander & Baldwin Holdings Inc,1545654,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,1343519000,127300000,48.74
ALG,Alamo Group Inc,897077,TECHNOLOGY,FARM MACHINERY & EQUIPMENT,1693576000,178326000,18.33
ALGM,Allegro Microsystems Inc,866291,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,5785154000,191917000,48.77
ALGN,Align Technology Inc,1097149,LIFE SCIENCES,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",15909153000,872510000,31.63
ALGS,Aligos Therapeutics Inc,1799448,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",39818500,-110334000,None
ALGT,Allegiant Travel Company,1362468,ENERGY & TRANSPORTATION,"AIR TRANSPORTATION, SCHEDULED",1208788000,219084000,26.93
ALHC,Alignment Healthcare LLC,1832466,FINANCE,HOSPITAL & MEDICAL SERVICE PLANS,2144138000,-103115000,None
ALIM,Alimera Sciences Inc,1267602,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,15278500,-9602000,None
ALIT,Alight Inc,1809104,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,4612468000,289000000,None
ALK,Alaska Air Group Inc,766421,ENERGY & TRANSPORTATION,"AIR TRANSPORTATION, SCHEDULED",5493354000,1092000000,103.12
ALKS,Alkermes Plc,1520262,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,4188313000,-39973000,None
ALKT,Alkami Technology Inc,1529274,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,1262396000,-57699000,None
ALL,Allstate Corp,899051,FINANCE,"FIRE, MARINE & CASUALTY INSURANCE",36166685000,1278000000,42.48
ALLE,Allegion PLC,1579241,TRADE & SERVICES,"SERVICES-DETECTIVE, GUARD & ARMORED CAR SERVICES",9239516000,662900000,21.42
ALLG,Allego US Inc,1874474,TRADE & SERVICES,"RETAIL-RETAIL STORES, NEC",821455000,-358169984,None
ALLK,Allakos Inc,1564824,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,659476000,-356649984,None
ALLO,Allogene Therapeutics Inc,1737287,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",859492000,-297499008,None
ALLR,Allarity Therapeutics Inc,1860657,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,2304600,-29374000,None
ALLT,Allot Communications Ltd,1365767,TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT,119849000,-22613000,None
ALLY,Ally Financial Inc,40729,FINANCE,STATE COMMERCIAL BANKS,7074948000,None,3.948
ALNY,Alnylam Pharmaceuticals Inc,1178670,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,29043220000,-749486976,None
ALOR,ALSP Orchid Acquisition I Corp,1883962,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,231518000,None,None
ALOT,AstroNova Inc,8146,TECHNOLOGY,"COMPUTER PERIPHERAL EQUIPMENT, NEC",88562000,6665000,172.14
ALPA,Alpha Healthcare Acquisition Corp III,1842939,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,196504000,None,None
ALPN,Alpine Immune Sciences Inc,1626199,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,299362000,-52564000,None
ALPP,Alpine 4 Holdings Inc,1606698,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,100572000,-14875273,None
ALPS,Alpine Summit Energy Partners Inc,1882607,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,195094000,101702000,9.79
ALR,Alerislife Inc,1159281,LIFE SCIENCES,SERVICES-SKILLED NURSING CARE FACILITIES,24130700,-18357000,None
ALRM,Alarm.com Holdings Inc,1459200,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,2430406000,81510000,52.36
ALRN,Aileron Therapeutics Inc,1420565,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,10267600,-29594000,None
ALRS,Alerus Financial Corp,903419,FINANCE,NATIONAL COMMERCIAL BANKS,465504000,None,10.26
ALSA,Alpha Star Acquisition Corp,1865111,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,150566000,None,None
ALSN,Allison Transmission Holdings Inc,1411207,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES,3975237000,931000000,8.3
ALT,Altimmune Inc,1326190,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,754838000,-85956736,None
ALTG,Alta Equipment Group Inc,1759824,TRADE & SERVICES,WHOLESALE-INDUSTRIAL MACHINERY & EQUIPMENT,400496000,133800000,62.2
ALTO,Alto Ingredients Inc,778164,LIFE SCIENCES,INDUSTRIAL ORGANIC CHEMICALS,218702000,29974000,8.31
ALTR,Altair Engineering Inc,1701732,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,3573550000,21046000,None
ALTU,Altitude Acquisition Corp,1822366,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,124722000,None,22.58
ALV,Autoliv Inc,1034670,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES,6475405000,887000000,17.06
ALVO,Alvotech,1898416,TECHNOLOGY,GENERAL,2486500000,-151255008,34.48
ALVR,Allovir Inc,1754068,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",507738000,-185832992,None
ALX,Alexanders Inc,3499,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,1113083000,107305000,9.32
ALXO,Alx Oncology Holdings ,1810182,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,419782000,-123418000,None
ALYA,Alithya Group inc Class A,1734520,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",145607000,15091000,None
ALZN,Alzamend Neuro Inc,1677077,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,62668000,-12315986,None
AM,Antero Midstream Partners LP,1623925,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISSION,5181992000,735135000,16.16
AMAL,Amalgamated Bank,1823608,FINANCE,STATE COMMERCIAL BANKS,708837000,None,9.83
AMAM,Ambrx Biopharma Inc ADR,1836056,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",62562000,-75638000,0.296
AMAO,American Acquisition Opportunity Inc,1843656,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,33654400,None,49.95
AMAT,Applied Materials Inc,6951,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,82388066000,8266000000,13.12
AMBA,Ambarella Inc,1280263,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,3147448000,-49602000,None
AMBC,Ambac Financial Group Inc,874501,FINANCE,SURETY INSURANCE,743824000,428000000,2.326
AMBP,Ardagh Metal Packaging SA,1845097,MANUFACTURING,METAL CANS,2864250000,616000000,11.59
AMC,AMC Entertainment Holdings Inc,1411579,TRADE & SERVICES,SERVICES-MOTION PICTURE THEATERS,2258652000,115500000,None
AMCI,AMCI Acquisition Corp II,1843724,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,187312000,None,None
AMCR,Amcor PLC,1748790,MANUFACTURING,MISCELLANEOUS MANUFACTURING INDUSTRIES,17957583000,2069000000,21.93
AMCX,AMC Networks Inc,1514991,TECHNOLOGY,CABLE & OTHER PAY TELEVISION SERVICES,668339000,658509000,2.353
AMD,Advanced Micro Devices Inc,2488,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,102965305000,5547000000,39.66
AME,Ametek Inc,1037868,MANUFACTURING,MOTORS & GENERATORS,32009175000,1775334000,28.5
AMED,Amedisys Inc,896262,LIFE SCIENCES,SERVICES-HOME HEALTH CARE SERVICES,2656221000,234545000,22.09
AMEH,Apollo Medical Holdings Inc,1083446,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,1361421000,114525000,21.05
AMG,Affiliated Managers Group Inc,1004434,FINANCE,INVESTMENT ADVICE,5851064000,981300000,12.01
AMGN,Amgen Inc,318154,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",141537165000,13425000000,21.29
AMH,American Homes 4 Rent,1562401,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,12290396000,707070000,49.77
AMK,AssetMark Financial Holdings Inc,1591587,FINANCE,INVESTMENT ADVICE,1697745000,133103000,19.48
AMKR,Amkor Technology Inc,1047127,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,6001888000,1526468000,7.36
AMLX,Amylyx Pharmaceuticals Inc,1658551,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,2356071000,-184736000,None
AMN,AMN Healthcare Services Inc,1142750,TRADE & SERVICES,SERVICES-HELP SUPPLY SERVICES,4464898000,822150000,9.7
AMNB,American National Bankshares Inc,741516,FINANCE,NATIONAL COMMERCIAL BANKS,400345000,None,10.75
AMOT,Allied Motion Technologies Inc,46129,LIFE SCIENCES,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS,517054000,53014000,33.9
AMOV,America Movil SAB de CV ADR Class A,1129137,TECHNOLOGY,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),59244499000,286109401000,14.6
AMP,Ameriprise Financial Inc,820027,FINANCE,INVESTMENT ADVICE,32767924000,4297000000,12.82
AMPG,Amplitech Group Inc,1518461,MANUFACTURING,"COMMUNICATIONS EQUIPMENT, NEC",21575900,-2392275,None
AMPH,Amphastar P,1297184,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,1374056000,120176000,18.95
AMPL,Amplitude Inc,1866692,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,1255854000,-88140000,None
AMPS,Altus Power Inc,1828723,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,1019436000,48208000,12.25
AMPX,Amprius Technologies Inc.,1899287,MANUFACTURING,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",664764000,-13608000,None
AMPY,Amplify Energy Corp,1533924,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,322920000,118959000,5.32
AMR,Alpha Metallurgical Resources Inc,1704715,ENERGY & TRANSPORTATION,BITUMINOUS COAL & LIGNITE SURFACE MINING,2402382000,1815331000,1.935
AMRC,Ameresco Inc,1488139,REAL ESTATE & CONSTRUCTION,CONSTRUCTION - SPECIAL TRADE CONTRACTORS,2924327000,197681000,30.78
AMRK,Amark Preci,1591588,TRADE & SERVICES,"WHOLESALE-JEWELRY, WATCHES, PRECIOUS STONES & METALS",808531000,205944000,5.56
AMRN,Amarin Corporation PLC,897448,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,516376000,-45648000,None
AMRS,Amyris Inc,1365916,LIFE SCIENCES,INDUSTRIAL ORGANIC CHEMICALS,631619000,-518654016,None
AMRX,Amneal Pharmaceuticals Inc Class A,1723128,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,667905000,401750000,220
AMSC,American Superconductor Corporation,880807,MANUFACTURING,MOTORS & GENERATORS,99415000,-23780000,None
AMSF,AMERISAFE Inc,1018979,FINANCE,"FIRE, MARINE & CASUALTY INSURANCE",1021393000,45144000,26.93
AMST,Amesite Operating Co,1807166,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,6963000,-8235443,None
AMT,American Tower Corp,1053507,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,98917999000,6350300000,33.78
AMTB,Amerant Bancorp Inc Class A,1734342,FINANCE,NATIONAL COMMERCIAL BANKS,910555000,None,8.84
AMTD,AMTD IDEA Group,1769731,FINANCE,FINANCE SERVICES,638960000,None,2.81
AMTI,Applied Molecular Transport Inc,1801777,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,40111400,-127499000,None
AMTX,Aemetis Inc,738214,LIFE SCIENCES,INDUSTRIAL ORGANIC CHEMICALS,136671000,-15071000,None
AMV,Atlis Motor Vehicles Inc.,1722969,MANUFACTURING,TRUCK & BUS BODIES,43579100,-91053088,None
AMWD,American Woodmark Corporation,794619,MANUFACTURING,"MILLWOOD, VENEER, PLYWOOD, & STRUCTURAL WOOD MEMBERS",847546000,182318000,61.43
AMWL,American Well Corp,1393584,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",886820000,-242348992,None
AMX,America Movil SAB de CV ADR,1129137,TECHNOLOGY,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),59652461000,286109401000,14.7
AMYT,Amryt Pharma Holdings Ltd,1783010,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,457398000,-73828000,19.32
AMZN,Amazon.com Inc,1018724,TRADE & SERVICES,RETAIL-CATALOG & MAIL-ORDER HOUSES,869694964000,51549000000,78.94
AN,AutoNation Inc,350698,TRADE & SERVICES,RETAIL-AUTO DEALERS & GASOLINE STATIONS,9251004000,2295600000,4.319
ANAB,AnaptysBio Inc,1370053,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,820820000,-116482000,None
ANAC,Arctos Northstar Acquisition Corp,1829558,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,399266000,None,32.58
ANAC,Arctos Northstar Acquisition Corp,1829558,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,399266000,None,32.58
ANDE,The Andersons Inc,821026,TRADE & SERVICES,WHOLESALE-FARM PRODUCT RAW MATERIALS,1206775000,405214000,9.07
ANEB,Anebulo Pharmaceuticals Inc,1815974,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,68569000,None,None
ANET,Arista Networks,1596532,TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT,36773638000,1381614000,41.12
ANF,Abercrombie & Fitch Company,1018840,TRADE & SERVICES,RETAIL-FAMILY CLOTHING STORES,1050351000,222600000,52.28
ANGH,Anghami De Inc,1871983,TECHNOLOGY,"COMMUNICATIONS SERVICES, NEC",46030100,-13315675,None
ANGI,ANGI Homeservices Inc,1705110,TRADE & SERVICES,SERVICES-ADVERTISING,1124970000,-36599000,None
ANGN,Angion Biomedica Corp,1601485,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,25295500,-11718000,None
ANGO,AngioDynamics Inc,1275187,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,519352000,5651000,None
ANIK,Anika Therapeutics Inc,898437,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,407465000,-3214000,None
ANIP,ANI Pharmaceuticals Inc,1023024,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,688552000,21620000,None
ANIX,Anixa Biosciences Inc,715446,TECHNOLOGY,"COMPUTER PERIPHERAL EQUIPMENT, NEC",120807000,-13097416,None
ANNX,Annexon Inc,1528115,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,261967000,-144280000,None
ANPC,Anpac Bio Medical Science Co Ltd,1786511,LIFE SCIENCES,SERVICES-MEDICAL LABORATORIES,8330800,-79410000,None
ANSS,ANSYS Inc,1013462,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,20693504000,690052000,45.33
ANTE,Airnet Technology Inc,1413745,TRADE & SERVICES,SERVICES-ADVERTISING AGENCIES,12585100,-8284000,None
ANTX,AN2 Therapeutics Inc,1880438,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,184908000,None,None
ANVS,Annovis Bio Inc,1477845,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,107192000,None,None
ANY,Sphere 3D Corp,1591956,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,20451800,-26278000,None
ANZU,Anzu Special Acquisition Corp I,1840877,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,529662000,None,34.38
AOMR,Angel Oak Mortgage Inc,1766478,REAL ESTATE & CONSTRUCTION,REAL ESTATE,120639000,None,None
AON,Aon PLC,315293,FINANCE,"INSURANCE AGENTS, BROKERS & SERVICE",62177939000,3902000000,23.43
AORT,Artivion Inc,784199,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,477098000,15617000,None
AOS,Smith AO Corporation,91142,MANUFACTURING,HOUSEHOLD APPLIANCES,8692955000,715800000,18.12
AOSL,Alpha and Omega Semiconductor Ltd,1387467,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,787432000,140704000,1.864
AOUT,American Outdoor Brands Inc,1808997,MANUFACTURING,"SPORTING & ATHLETIC GOODS, NEC",130366000,13632000,11.24
AP,Ampco-Pittsburgh Corporation,6176,TECHNOLOGY,PUMPS & PUMPING EQUIPMENT,52001000,20658000,None
APA,APA Corporation,6769,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,14368371000,6414000000,4.228
APAC,Stonebridge Acquisition Corp,1844981,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,256250000,None,None
APAM,Artisan Partners Asset Management Inc,1517302,FINANCE,INVESTMENT ADVICE,2092341000,419416000,9.01
APCA,AP Acquisition Corp,1862993,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,222525000,None,None
APCX,Apptech Corp,1070050,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,41513800,-3609513,None
APD,Air Products and Chemicals Inc,2969,LIFE SCIENCES,INDUSTRIAL INORGANIC CHEMICALS,69269135000,3796600000,30.96
APDN,Applied DNA Sciences Inc,744452,TRADE & SERVICES,SERVICES-MISCELLANEOUS BUSINESS SERVICES,16910100,-12679283,None
APE,AMC Preferred Units,1411579,TRADE & SERVICES,SERVICES-MOTION PICTURE THEATERS,4641054000,115500000,None
APEI,American Public Education Inc,1201792,TRADE & SERVICES,SERVICES-EDUCATIONAL SERVICES,241252000,61793000,17.74
APEN,Apollo Endosurgery Inc,1251769,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,414292000,-22821000,None
APG,Api Group Corp,1796209,REAL ESTATE & CONSTRUCTION,CONSTRUCTION - SPECIAL TRADE CONTRACTORS,4327280000,483000000,None
APGB,Apollo Strategic Growth Capital II,1838337,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,867244000,None,47.88
APGN,Apexigen Inc.,1814140,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,21942500,-34026000,None
APH,Amphenol Corporation,820313,MANUFACTURING,ELECTRONIC CONNECTORS,45114147000,2938300000,25.61
API,Agora Inc,1802883,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,465918000,-98557000,None
APLD,Applied Blockchain Inc,1144879,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",180939000,-9487000,None
APLE,Apple Hospitality REIT Inc,1418121,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,3610866000,396630000,23.21
APLS,Apellis Pharmaceuticals Inc,1492422,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,5623896000,-518427008,None
APLT,Applied Therapeutics Inc,1697532,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,38341500,None,None
APM,Aptorum Group Ltd Class A,1734005,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,23209700,-16987172,None
APMI,Axonprime Infrastructure Acquisition Corp,1857662,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,184875000,None,None
APN,Apeiron Capital Investment Corp,1849011,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,221016000,None,28.47
APO,Apollo Global Management LLC Class A,1858681,FINANCE,INVESTMENT ADVICE,38436000000,None,9.41
APOG,Apogee Enterprises Inc,6845,MANUFACTURING,"GLASS PRODUCTS, MADE OF PURCHASED GLASS",974269000,212348000,17.83
APOG,Apogee Enterprises Inc,6845,MANUFACTURING,"GLASS PRODUCTS, MADE OF PURCHASED GLASS",974269000,212348000,17.83
APP,Applovin Corp,1751008,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",3657430000,618200000,None
APPF,Appfolio Inc,1433195,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,3695432000,-32886000,None
APPH,Appharvest Inc,1807707,LIFE SCIENCES,AGRICULTURAL PRODUCTION-CROPS,61753000,-95812000,None
APPN,Appian Corp,1441683,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,2440501000,-123330000,None
APPS,Digital Turbine Inc,317788,REAL ESTATE & CONSTRUCTION,PATENT OWNERS & LESSORS,1409009000,180858000,27.37
APRE,Aprea Therapeutics Inc,1781983,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,19656900,-37433524,None
APRN,Blue Apron Holdings Inc,1701114,TRADE & SERVICES,RETAIL-CATALOG & MAIL-ORDER HOUSES,38351700,-89102000,None
APTM,Alpha Partners Technology Merger Corp,1845550,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,362137000,None,910
APTO,Aptose Biosciences Inc,882361,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",42516100,-56411000,None
APTV,Aptiv PLC,1521332,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES,24726899000,1907000000,82.22
APTX,Aptinyx Inc,1674365,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,22915000,-70156000,None
APVO,Aptevo Therapeutics Inc,1671584,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,10425400,-24001000,1.812
APWC,Asia Pacific Wire & Cable Corp Ltd,1026980,MANUFACTURING,DRAWING & INSULATING OF NONFERROUS WIRE,25347600,-3909000,None
APXI,APx Acquisition I Corp,1868573,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,221016000,None,None
APYX,Apyx Medical Inc,719135,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,68850000,-18404000,None
AQB,AquaBounty Technologies Inc,1603978,LIFE SCIENCES,"FISHING, HUNTING AND TRAPPING",56313000,-20272432,None
AQMS,Aqua Metals Inc,1621832,MANUFACTURING,SECONDARY SMELTING & REFINING OF NONFERROUS METALS,58633000,-15269000,None
AQN,Algonquin Power & Utilities Corp,1174169,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,4568830000,911906000,95.5
AQNA,Algonquin Power Utilities Corp,1174169,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,None,None,None
AQNB,Algonquin Power Utilities Corp,1174169,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,None,None,None
AQNU,Algonquin Power & Utilities Corp Unit,1174169,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,None,911906000,46.12
AQST,Aquestive Therapeutics Inc,1398733,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,50365000,-40114000,None
AQU,Aquaron Acquisition Corp. Common Stock,1861063,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,70121000,None,None
AQUA,Evoqua Water Technologies,1604643,TECHNOLOGY,REFRIGERATION & SERVICE INDUSTRY MACHINERY,4852990000,244933000,69.89
AR,Antero Resources Corp,1433270,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,10183614000,3699826000,5.6
ARAV,Aravive Inc,1513818,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,75980000,-63738000,None
