Symbol,Name,CIK,Sector,Industry,MarketCapitalization,EBITDA,PERatio
DMLP,Dorchester Minerals LP,1172358,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,1134645000,143948000,8.96
DMRC,Digimarc Corporation,1438231,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,377879000,-47763000,None
DMYS,dMY Technology Group Inc VI,1858327,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,301271000,None,None
DNA,Ginkgo Bioworks Holdings,1830214,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",3220367000,-3620873984,None
DNAB,Social Capital Suvretta Holdings Corp II,1850271,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,319538000,None,None
DNAD,Social Capital Suvretta Holdings Corp IV,1850272,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,319857000,None,None
DNB,Dun & Bradstreet Holdings Inc.,1799208,TRADE & SERVICES,"SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES",5376925000,706900000,32.04
DNLI,Denali Therapeutics Inc,1714899,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",3785136000,-304135008,None
DNOW,Now Inc,1599617,TECHNOLOGY,OIL & GAS FIELD MACHINERY & EQUIPMENT,1401484000,135000000,12.82
DNUT,Krispy Kreme Inc,1857154,TRADE & SERVICES,RETAIL-FOOD STORES,1754740000,150246000,None
DNZ,D and Z Media Acquisition Corp,1830374,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,368000000,None,39.38
DO,Diamond Offshore Drilling Inc,949039,ENERGY & TRANSPORTATION,DRILLING OIL & GAS WELLS,1012194000,60349000,None
DOC,Physicians Realty Trust,1574540,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,3499364000,310484000,26.98
DOCN,DigitalOcean Holdings Inc,1582961,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",2383353000,65720000,None
DOCS,Doximity Inc,1516513,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,6581165000,120917000,51.8
DOCU,DocuSign Inc,1261333,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,10837889000,-12005000,None
DOLE,Dole PLC,1857475,LIFE SCIENCES,AGRICULTURAL PRODUCTION-CROPS,915775000,197839000,24.74
DOMO,Domo Inc,1505952,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,457030000,-102996000,None
DOOO,BRP Inc,1748797,MANUFACTURING,MISCELLANEOUS TRANSPORTATION EQUIPMENT,5945190000,1506900000,11.85
DOOR,Masonite International Corp,893691,MANUFACTURING,"MILLWOOD, VENEER, PLYWOOD, & STRUCTURAL WOOD MEMBERS",1769828000,412335000,11.25
DORM,Dorman Products Inc,868780,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES,2554646000,240770000,18.27
DOUG,Douglas Elliman Inc,1878897,REAL ESTATE & CONSTRUCTION,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS),319305000,44679000,9.59
DOV,Dover Corporation,29905,TECHNOLOGY,"CONSTRUCTION, MINING & MATERIALS HANDLING MACHINERY & EQUIP",18769539000,1647888000,16.61
DOW,Dow Inc,1751788,LIFE SCIENCES,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS",35381486000,9958000000,6.5
DOX,Amdocs Ltd,1062579,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,10796207000,889332000,20.13
DOYU,DouYu International Holdings,1762417,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",444478000,-272699296,None
DPZ,Domino’s Pizza Inc,1286681,TRADE & SERVICES,WHOLESALE-GROCERIES & RELATED PRODUCTS,12468022000,796225000,28.52
DQ,Daqo New Energy Corp ADR,1477641,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,3034428000,2748685000,2.029
DRAY,Macondray Capital Acquisition Corp I,1852771,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,365125000,None,22.73
DRD,DRDGOLD Ltd ADR,1023512,ENERGY & TRANSPORTATION,GOLD AND SILVER ORES,604015000,1516115000,9.03
DRH,Diamondrock Hospitality Company,1298946,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,1725676000,238841000,22.19
DRI,Darden Restaurants Inc,940944,TRADE & SERVICES,RETAIL-EATING PLACES,16992211000,1460700000,19.15
DRQ,Dril-Quip Inc,1042893,TECHNOLOGY,OIL & GAS FIELD MACHINERY & EQUIPMENT,914475000,1747000,None
DRS,Leonardo DRS Inc. Common Stock,1833756,MANUFACTURING,"SEARCH, DETECTION, NAVAGATION, GUIDANCE, AERONAUTICAL SYS",1906750000,622000000,4.713
DRVN,Driven Brands Holdings Inc,1804745,TRADE & SERVICES,"SERVICES-AUTOMOTIVE REPAIR, SERVICES & PARKING",4481405000,473612000,63.74
DSEY,Diversey Holdings Ltd,1831617,LIFE SCIENCES,"SPECIALTY CLEANING, POLISHING AND SANITATION PREPARATIONS",1414018000,273200000,None
DSGN,Design Therapeutics Inc,1807120,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,532823000,-58964000,None
DSGR,Distribution Solutions Group Inc,703604,TRADE & SERVICES,"WHOLESALE-MACHINERY, EQUIPMENT & SUPPLIES",707073000,29900000,22.85
DSGX,Descartes Systems Group Inc,1050140,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,5839879000,196668000,64.27
DSX,Diana Shipping inc,1318885,ENERGY & TRANSPORTATION,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,335317000,168263000,2.478
DT,Dynatrace Holdings LLC,1773383,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,10745553000,117712000,414.78
DTB,DTB,936340,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,26575570000,None,None
DTE,DTE Energy Company,936340,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,22619378000,2662000000,20.27
DTG,DTE Energy Company 2021 Series E,936340,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,26575570000,None,None
DTM,DT Midstream Inc,1842022,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISSION,5363875000,617000000,14.51
DTOC,Digital Transformation Opportunities Corp,1839998,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,416458000,None,55.5
DTW,DTE Energy Co Pref Series E,936340,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,26575570000,None,3.65
DUK,Duke Energy Corporation,1326160,ENERGY & TRANSPORTATION,ELECTRIC & OTHER SERVICES COMBINED,79308784000,11997000000,20.89
DUOL,Duolingo Inc,1562088,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,2839998000,-67256000,None
DV,DoubleVerify Holdings Inc,1819928,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",3597573000,80598000,68.19
DVA,DaVita HealthCare Partners Inc,927066,LIFE SCIENCES,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC",6594419000,2157674000,8.22
DVAX,Dynavax Technologies Corporation,1029142,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,1376642000,313164000,5.02
DVN,Devon Energy Corporation,1090012,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,39293907000,10381000000,6.31
DWAC,Digital World Acquisition Corp,1849635,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,625207000,None,None
DX,Dynex Capital Inc,826675,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,604869000,None,5.06
DX,Dynex Capital Inc,826675,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,604869000,None,5.06
DXC,DXC Technology Co,1688568,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,6104775000,2834000000,9.06
DXCM,DexCom Inc,1093557,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,43044590000,416400000,242.26
DXLG,Destination XL Group Inc,813298,TRADE & SERVICES,RETAIL-FAMILY CLOTHING STORES,402927000,73485000,4.64
DXPE,DXP Enterprises Inc,1020710,TRADE & SERVICES,WHOLESALE-INDUSTRIAL MACHINERY & EQUIPMENT,519219000,110009000,12.3
DY,Dycom Industries Inc,67215,REAL ESTATE & CONSTRUCTION,"WATER, SEWER, PIPELINE, COMM & POWER LINE CONSTRUCTION",2770941000,315931000,22.98
DYN,Dyne Therapeutics Inc,1818794,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,638554000,-181154000,None
DZSI,DZS Inc,1101680,MANUFACTURING,TELEPHONE & TELEGRAPH APPARATUS,358018000,-10582000,None
E,Eni SpA ADR,1002242,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,50951688000,29991000000,2.853
EA,Electronic Arts Inc,712515,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,33546482000,1882000000,37.85
EAC,Edify Acquisition Corp,1832765,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,345345000,None,33.37
EAF,GrafTech International Ltd,931148,MANUFACTURING,ELECTRICAL INDUSTRIAL APPARATUS,1208572000,636818000,2.574
EAI,Entergy Arkansas LLC Deb 2066,7323,TECHNOLOGY,GENERAL,1146787000,None,6.12
EAT,Brinker International Inc,703351,TRADE & SERVICES,RETAIL-EATING PLACES,1450401000,304200000,20.33
EB,Eventbrite Inc Class A,1475115,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",560560000,-54648000,None
EBAY,eBay Inc,1065088,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",21798611000,2932000000,2.172
EBC,Eastern Bankshares Inc,1810546,FINANCE,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",3017660000,None,14.85
EBF,Ennis Inc,33002,MANUFACTURING,MANIFOLD BUSINESS FORMS,581061000,78249000,13.97
EBIX,Ebix Inc,814549,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,597681000,140220000,8.23
EBR,Centrais Electricas Brasileiras SA,1439124,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,19376357000,14656446000,29.03
EBS,Emergent Biosolutions Inc,1367644,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,548770000,345500000,13.92
EBTC,Enterprise Bancorp Inc,1018399,FINANCE,STATE COMMERCIAL BANKS,427375000,None,10.37
EC,Ecopetrol SA ADR,1444406,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,19211733000,None,2.957
ECAT,BlackRock ESG Capital Allocation Trust,1864843,TECHNOLOGY,GENERAL,1406632000,None,17.05
ECCX,Eagle Point Credit Company Inc,1604174,TECHNOLOGY,GENERAL,430106000,None,11.68
ECL,Ecolab Inc,31462,LIFE SCIENCES,"SOAP, DETERGENTS, CLEANG PREPARATIONS, PERFUMES, COSMETICS",41169035000,2734000000,36.87
ECPG,Encore Capital Group Inc,1084961,FINANCE,SHORT-TERM BUSINESS CREDIT INSTITUTIONS,1103103000,607131000,3.738
ECPG,Encore Capital Group Inc,1084961,FINANCE,SHORT-TERM BUSINESS CREDIT INSTITUTIONS,1103103000,607131000,3.738
ECVT,Ecovyst Inc,1708035,LIFE SCIENCES,CHEMICALS & ALLIED PRODUCTS,1157949000,188435000,22.79
ED,Consolidated Edison Inc,1047862,ENERGY & TRANSPORTATION,ELECTRIC & OTHER SERVICES COMBINED,34013618000,4747000000,20.18
EDAP,EDAP TMS SA,1041934,LIFE SCIENCES,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,377465000,-445750,94.94
EDIT,Editas Medicine Inc,1650664,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",606827000,-197843008,None
EDN,Empresa Distribuidora y Comercializadora Norte SA ADR,1395213,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,637596000,-12972000256,None
EDN,Empresa Distribuidora y Comercializadora Norte SA ADR,1395213,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,637596000,-12972000256,None
EDR,Endeavor Group Holdings Inc,1766363,TRADE & SERVICES,SERVICES-AMUSEMENT & RECREATION SERVICES,5988183000,1117664000,17.84
EDU,New Oriental Education & Technology,1372920,TRADE & SERVICES,SERVICES-EDUCATIONAL SERVICES,6534116000,-315831488,None
EE,Excelerate Energy Inc,1888447,ENERGY & TRANSPORTATION,NATURAL GAS DISTRIBUTION,2864983000,264127000,14.46
EEFT,Euronet Worldwide Inc,1029199,FINANCE,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NEC",4609257000,471999000,30.57
EFC,Ellington Financial LLC,1411342,REAL ESTATE & CONSTRUCTION,REAL ESTATE,781474000,None,8.34
EFSC,Enterprise Financial Services,1025835,FINANCE,STATE COMMERCIAL BANKS,1814636000,None,9.54
EFX,Equifax Inc,33185,TRADE & SERVICES,"SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES",23965768000,1691200000,34.04
EFXT,Enerflex Ltd.,1904856,TECHNOLOGY,GENERAL,786949000,141878000,None
EGBN,Eagle Bancorp Inc,1050441,FINANCE,STATE COMMERCIAL BANKS,1411126000,None,10.12
EGHT,8x8 Inc Common Stock,1023731,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,480258000,-92485000,None
EGLE,Eagle Bulk Shipping Inc,1322439,ENERGY & TRANSPORTATION,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,699510000,359232000,2.524
EGO,Eldorado Gold Corp,918608,ENERGY & TRANSPORTATION,GOLD AND SILVER ORES,1534216000,312156000,66.54
EGP,EastGroup Properties Inc,49600,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,6487085000,298389000,28.36
EGRX,Eagle Pharmaceuticals Inc,827871,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,376053000,105454000,17.73
EGY,Vaalco Energy Inc,894627,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,496358000,156026000,4.018
EH,Ehang Holdings Ltd,1759783,MANUFACTURING,"AIRCRAFT PARTS & AUXILIARY EQUIPMENT, NEC",408299000,-310663264,None
EHAB,Enhabit Inc.,1803737,LIFE SCIENCES,SERVICES-HOME HEALTH CARE SERVICES,629657000,160100000,8.03
EHC,Encompass Health Corp,785161,LIFE SCIENCES,SERVICES-HOSPITALS,5917458000,1022700000,17.14
EIG,Employers Holdings Inc,1379041,FINANCE,"FIRE, MARINE & CASUALTY INSURANCE",1166466000,75800000,21.66
EIX,Edison International,827052,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,24890614000,5298000000,34.31
EIX,Edison International,827052,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,24890614000,5298000000,34.31
EL,Estee Lauder Companies Inc,1001250,LIFE SCIENCES,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS",85998830000,3990000000,40.04
ELAN,Elanco Animal Health,1739104,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,5552941000,1112000000,None
ELF,ELF Beauty Inc,1600033,LIFE SCIENCES,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS",2878774000,66841000,90.63
ELME,Elme Communities,104894,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,1575315000,91791000,None
ELP,Companhia Paranaense de Energia Pref ADR,1041792,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,19881034000,2733239000,60.54
ELS,Equity Lifestyle Properties Inc,895417,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,12680292000,623730000,43.56
ELV,Elevance Health Inc,1156039,FINANCE,HOSPITAL & MEDICAL SERVICE PLANS,122698105000,10143000000,20.05
EM,Smart Share Global Ltd ADR,1834253,TRADE & SERVICES,SERVICES-PERSONAL SERVICES,302978000,-19677250,1.055
EMBC,Embecta Corp,1872789,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,1570679000,400200000,7.19
EME,EMCOR Group Inc,105634,REAL ESTATE & CONSTRUCTION,ELECTRICAL WORK,7141147000,643709000,20.28
EMLD,FTAC Emerald Acquisition Corp,1889123,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,344606000,None,None
EMN,Eastman Chemical Company,915389,LIFE SCIENCES,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS",9860778000,2217000000,9.11
EMR,Emerson Electric Company,32604,MANUFACTURING,ELECTRONIC & OTHER ELECTRICAL EQUIPMENT (NO COMPUTER EQUIP),55633228000,4590000000,17.66
ENB,Enbridge Inc,895728,ENERGY & TRANSPORTATION,PIPE LINES (NO NATURAL GAS),79960146000,12238000000,20.15
ENBA,Enbridge 6.375 Fixed to Floating Rate Subordinated Notes Series 2018 B Exp 2078,895728,ENERGY & TRANSPORTATION,PIPE LINES (NO NATURAL GAS),41782997000,None,23.2
ENFN,Enfusion Inc,1868912,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,617426000,-301764000,None
ENIC,Enel Chile SA ADR,1659939,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,3195044000,None,14.9
ENLC,EnLink Midstream LLC,1592000,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISSION,5488978000,1296500000,21.87
ENOV,Enovis Corp,1420800,TECHNOLOGY,PUMPS & PUMPING EQUIPMENT,2862353000,557252000,13.66
ENPH,Enphase Energy Inc,1463101,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,39954862000,402303000,153.1
ENR,Energizer Holdings Inc,1632790,MANUFACTURING,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",2399952000,552700000,10.98
ENS,Enersys,1289308,TRADE & SERVICES,"WHOLESALE-ELECTRICAL APPARATUS & EQUIPMENT, WIRING SUPPLIES",2971987000,321835000,23.33
ENSG,The Ensign Group Inc,1125376,LIFE SCIENCES,SERVICES-SKILLED NURSING CARE FACILITIES,5273228000,346165000,25.34
ENTA,Enanta Pharmaceuticals Inc,1177648,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,978730000,-120871000,None
ENTF,Enterprise 40 Technology Acquisition Corp,1870925,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,391932000,None,None
ENTG,Entegris Inc,1101302,MANUFACTURING,"PLASTICS PRODUCTS, NEC",9612758000,782462000,31.93
ENV,Envestnet Inc,1337619,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",3300202000,86860000,None
ENVA,Enova International Inc,1529864,FINANCE,PERSONAL CREDIT INSTITUTIONS,1200195000,None,6.27
ENVX,Enovix Corp,1828318,MANUFACTURING,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",1721860000,-106878000,20.3
EOCW,Elliott Opportunity II Corp,1843862,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,764923000,None,None
EOG,EOG Resources Inc,821189,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,76719014000,13575999000,10.25
EOLS,Evolus Inc,1570562,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,386414000,-60919000,None
EPAC,Enerpac Tool Group Corp,6955,TECHNOLOGY,MISC INDUSTRIAL & COMMERCIAL MACHINERY & EQUIPMENT,1436564000,77273000,76.55
EPAM,EPAM Systems Inc,1352010,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,18614819000,773051000,48.38
EPC,Edgewell Personal Care Co,1096752,MANUFACTURING,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",2016504000,317200000,21.25
EPD,Enterprise Products Partners LP,1061219,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISSION,51234669000,8448000000,10.19
EPHY,Epiphany Technology Acquisition Corp,1827248,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,511636000,None,43.52
EPR,EPR Properties,1045450,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,2874055000,473505000,18.24
EPRT,Essential Properties Realty Trust Inc,1728951,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,3353161000,243366000,23.94
EQBK,Equity Bancshares Inc,1227500,FINANCE,STATE COMMERCIAL BANKS,524364000,None,9.79
EQC,Equity Commonwealth,803649,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,2791508000,7974000,425.17
EQC,Equity Commonwealth,803649,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,2791508000,7974000,425.17
EQH,Axa Equitable Holdings Inc,1333986,FINANCE,"INSURANCE AGENTS, BROKERS & SERVICE",10586902000,5180000000,4.03
EQIX,Equinix Inc,1101239,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,60860453000,2438837000,86.08
EQNR,Equinor ASA ADR,1140625,ENERGY & TRANSPORTATION,PETROLEUM REFINING,116757750000,82633998000,4.903
EQR,Equity Residential,906107,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,23298161000,1633565000,20.36
EQRX,EQRx Inc,1843762,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,1094090000,-348852000,None
EQT,EQT Corporation,33213,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,13290736000,5284966000,5.6
ERAS,Erasca Inc,1761918,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,552143000,-136392000,None
ERF,Enerplus Corporation,1126874,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,3831174000,1372638000,5.54
ERIC,Telefonaktiebolaget LM Ericsson B ADR,717826,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,19450479000,None,8.95
ERIE,Erie Indemnity Company,922621,FINANCE,"INSURANCE AGENTS, BROKERS & SERVICE",14445085000,409341000,50.14
ERII,Energy Recovery Inc,1421517,TECHNOLOGY,"SPECIAL INDUSTRY MACHINERY, NEC",1173676000,22941000,77.63
ERJ,Embraer SA ADR,1355444,MANUFACTURING,AIRCRAFT,2008224000,-499583008,0
ES,Eversource Energy,72741,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,29285655000,3500257000,20.92
ESAB,ESAB Corp,1877322,TECHNOLOGY,"GENERAL INDUSTRIAL MACHINERY & EQUIPMENT, NEC",2923928000,425420000,13.75
ESAC,ESGEN Acquisition Corp,1865506,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,356385000,None,None
ESE,ESCO Technologies Inc,866706,MANUFACTURING,"COMMUNICATIONS EQUIPMENT, NEC",2270158000,159325000,27.32
ESGR,Enstar Group Limited,1363829,FINANCE,"FIRE, MARINE & CASUALTY INSURANCE",4045245000,-1065000000,None
ESI,Element Solutions Inc,1590714,LIFE SCIENCES,MISCELLANEOUS CHEMICAL PRODUCTS,4437428000,511500000,20.29
ESLT,Elbit Systems Ltd,1027664,MANUFACTURING,"AIRCRAFT PARTS & AUXILIARY EQUIPMENT, NEC",7542062000,486396000,38.13
ESM,ESM Acquisition Corp,1841420,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,386745000,None,91.64
ESMT,EngageSmart LLC,1863105,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,2791682000,29407000,210.88
ESNT,Essent Group Ltd,1448893,FINANCE,SURETY INSURANCE,4158567000,1046902000,4.832
ESPR,Esperion Therapeutics Inc,1434868,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,447259000,-192055008,None
ESQ,Esquire Financial Holdings Inc,1531031,FINANCE,"COMMERCIAL BANKS, NEC",348628000,None,13.33
ESRT,Empire State Realty Trust Inc,1541401,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,1892896000,312869000,56.25
ESS,Essex Property Trust Inc,920522,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,14186116000,1078873000,38.34
ESTA,Establishment Labs Holdings Inc,1688757,LIFE SCIENCES,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",1533078000,-32057000,None
ESTC,Elastic NV,1707753,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,4917936000,-184742000,None
ESTE,Earthstone Energy Inc,10254,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,1954249000,886242000,2.989
ET,Energy Transfer Equity LP,1276187,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISSION,36938220000,12101000000,8.93
ET,Energy Transfer Equity LP,1276187,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISSION,36938220000,12101000000,8.93
ETD,Ethan Allen Interiors Inc,896156,MANUFACTURING,"WOOD HOUSEHOLD FURNITURE, (NO UPHOLSTERED)",670693000,159347000,6.76
ETN,Eaton Corporation PLC,1551182,TECHNOLOGY,MISC INDUSTRIAL & COMMERCIAL MACHINERY & EQUIPMENT,62359359000,3787000000,27.46
ETNB,89bio Inc,1785173,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,531918000,-103057000,None
ETR,Entergy Corporation,65984,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,23930554000,3622517000,18.41
ETRN,Equitrans Midstream Corp,1747009,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISSION,2869338000,981591000,None
ETSY,Etsy Inc,1370637,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",15963004000,462100000,46.52
ETWO,E2open Parent Holdings Inc,1800347,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,1704718000,159169000,141
EURN,Euronav NV,1604481,ENERGY & TRANSPORTATION,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,3612139000,119945000,None
EVA,Enviva Partners LP,1592057,MANUFACTURING,LUMBER & WOOD PRODUCTS (NO FURNITURE),3538489000,70533000,None
EVBG,Everbridge Inc,1437352,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,1122708000,-36460000,None
EVC,Entravision Communications,1109116,TECHNOLOGY,TELEVISION BROADCASTING STATIONS,388855000,83206000,17.74
EVCM,EverCommerce Inc,1853145,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,1290583000,68829000,None
EVE,EVe Mobility Acquisition Corp,1861121,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,352662000,None,None
EVER,EverQuote Inc Class A,1640428,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",500336000,-26099000,None
EVEX,Eve Holding Inc,1823652,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,1995119000,None,None
EVGO,Evgo Inc,1821159,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,1084500000,-106289000,None
EVH,Evolent Health Inc,1628908,TRADE & SERVICES,SERVICES-MANAGEMENT SERVICES,2735193000,47619000,None
EVLV,Evolv Technologies Holdings Inc,1805385,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,318173000,-88603000,None
EVO,Evotec SE ADR,1412558,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,2860333000,55250000,403
EVOP,EVO Payments Inc,1704596,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",2974729000,162886000,3381.0
